name,jibun_Address,road_Address,postcode
새여울 회 포장마차,대전 대덕구 목상동 1-11 1층 ,"대전 대덕구 덕암로265번길 159, 1층 (목상동)",34329
해누리,대전 대덕구 송촌동 548-12 1층 ,"대전 대덕구 선비마을로6번길 1, 1층 (송촌동)",34405
신세계양푼이갈비찜,대전 대덕구 법동 206-8 1층 ,"대전 대덕구 계족로598번길 17, 1층 (법동)",34406
다이찌푸드,대전 대덕구 목상동 201-3 ,"대전 대덕구 대덕대로1508번길 45, 1층 (목상동)",34321
또봉이통닭,대전 대덕구 법동 199-7 1층 ,"대전 대덕구 계족로608번길 31, 1층 (법동)",34406
영미포차,대전 대덕구 중리동 501-10 1층 ,"대전 대덕구 쌍청당로 10, 1층 (중리동)",34410
최군족발송촌점,대전 대덕구 송촌동 473-9 1층 ,"대전 대덕구 송촌북로4번길 35, 1층 (송촌동)",34409
이모네돌솥밥,대전 대덕구 중리동 500-8 1층 ,"대전 대덕구 송촌북로5번길 22, 1층 (중리동)",34410
청춘연가,대전 대덕구 석봉동 501-3 1층 ,"대전 대덕구 대덕대로1593번길 45, 1층 (석봉동)",34305
랑이꼬마김밥,대전 대덕구 덕암동 72-7 외 1필지 1층 ,"대전 대덕구 덕암로159번길 19, 1층 (덕암동)",34333
정성담아,대전 대덕구 송촌동 450-5 2층 ,"대전 대덕구 송촌북로36번길 24, 은상빌딩 2층 (송촌동)",34408
단지식당,대전 대덕구 송촌동 476-1 송촌근린상가 114호 ,"대전 대덕구 동춘당로 83, 송촌근린상가 114호 (송촌동)",34409
더청춘키친신탄진점,대전 대덕구 목상동 185-1 상록수아파트 상가B동 111호 ,"대전 대덕구 대덕대로1470번길 27, 상가B동 111호 (목상동, 상록수아파트)",34322
교촌치킨신탄진점,대전 대덕구 석봉동 309-1 1층 ,"대전 대덕구 대덕대로 1550, 1층 (석봉동)",34317
한별식당,대전 대덕구 오정동 487-1 1층 ,"대전 대덕구 대전로1033번길 25, 1층 (오정동)",34445
더포크,대전 대덕구 중리동 385-27 1층 ,"대전 대덕구 중리로 48-1, 1층 (중리동)",34390
커피나무,대전 대덕구 신탄진동 138-7 ,"대전 대덕구 신탄진로796번길 43, 1층 (신탄진동)",34310
실내포차,대전 대덕구 신탄진동 118-10 1층 ,"대전 대덕구 신탄진로 829-1, 1층 (신탄진동)",34306
깻잎두마리치킨,대전 대덕구 중리동 111-5 1층 ,"대전 대덕구 계족산로17번길 13, 1층 (중리동)",34411
소니치킨,대전 대덕구 대화동 37-12 1층 ,"대전 대덕구 대화로 35, 1층 (대화동)",34372
황해해물칼국수,대전 대덕구 연축동 306-1 1층 ,"대전 대덕구 신탄진로 61, 1층 (연축동)",34352
현장함바식당,대전 대덕구 중리동 363-9 2층 ,"대전 대덕구 중리북로 49, 2층 (중리동)",34388
이화촌돼지,대전 대덕구 석봉동 183-2 1층 ,"대전 대덕구 석봉로38번길 2, 1층 (석봉동)",34320
계족산식당,대전 대덕구 법동 200-7 1층 ,"대전 대덕구 계족로608번길 23, 1층 (법동)",34406
토담,대전 대덕구 중리동 372-11 1층 ,"대전 대덕구 중리로64번길 21, 1층 (중리동)",34389
가야숯불치킨비래점,대전 대덕구 비래동 125-44 2층 ,"대전 대덕구 비래서로 41, 2층 (비래동)",34417
비래키키,"대전 대덕구 비래동 437 1,2층 ","대전 대덕구 비래골길 47-12, 1,2층 (비래동)",34412
더드림,대전 대덕구 중리동 109-6 ,"대전 대덕구 계족로564번길 15, 1층 (중리동)",34411
화왕산민물장어,대전 대덕구 송촌동 232-2 1층 ,"대전 대덕구 송촌로 19, 1층 (송촌동)",34424
선비꼬마김밥,대전 대덕구 덕암동 52-25 1층 ,"대전 대덕구 덕암로 224, 1층 (덕암동)",34331
산소리,대전 대덕구 중리동 182-14 1층 ,"대전 대덕구 중리동로18번길 1, 1층 (중리동)",34395
해수연구내식당,대전 대덕구 신대동 448-1 1층 ,"대전 대덕구 신탄진로115번길 71, 1층 (신대동)",34351
달떡,대전 대덕구 오정동 175-11 1층 ,"대전 대덕구 한남로38번길 16, 1층 (오정동)",34431
비부리또,대전 대덕구 오정동 175-71 1층 ,"대전 대덕구 한남로 35, 1층 (오정동)",34431
장원꼬마김밥,대전 대덕구 신탄진동 143-23 1층 ,"대전 대덕구 신탄진로 806-1, 1층 (신탄진동)",34311
해오름식당,대전 대덕구 비래동 131-19 1층 ,"대전 대덕구 우암로 460, 1층 (비래동)",34414
금빛통닭,대전 대덕구 읍내동 244-18 1층 ,"대전 대덕구 대전로1375번길 5, 1층 (읍내동)",34359
바삭토스트,대전 대덕구 대화동 289-1 산업용재유통상가 지원상가동 21호,"대전 대덕구 대화로 160, 산업용재유통상가 지원상가3동 지하1층 21호 (대화동)",34368
그남자의식탁,대전 대덕구 신탄진동 141-39 2층 ,"대전 대덕구 신탄진동로7번길 46, 2층 (신탄진동)",34311
깡대패,대전 대덕구 송촌동 496-10 1층 ,"대전 대덕구 동춘당로54번길 40-17, 1층 (송촌동)",34404
밥도둑반찬집,대전 대덕구 법동 389 영진법동로얄맨션 상가동 105호,"대전 대덕구 아리랑로 211, 복합상가동 1층 105호 (법동, 영진법동로얄맨션)",34356
아주조아닭강정신탄진점,대전 대덕구 평촌동 542-17 1층 ,"대전 대덕구 덕암로148번안길 126-6, 1층 (평촌동)",34332
맥주하우스콩,대전 대덕구 덕암동 71-18 1층 ,"대전 대덕구 덕암로167번길 21, 1층 (덕암동)",34333
사또,대전 대덕구 오정동 175-35 2층 ,"대전 대덕구 한남로38번길 5, 2층 (오정동)",34431
홍대마약찜닭앤떡볶이,대전 대덕구 중리동 384-1 ,"대전 대덕구 중리로43번길 14-20, 1층 (중리동)",34391
서울왕만두,"대전 대덕구 석봉동 184-9 ,1층 ","대전 대덕구 석봉로38번길 11, 1층 (석봉동)",34319
별을담은찻집별담,대전 대덕구 신탄진동 126-37 1층 ,"대전 대덕구 신탄진북로43번길 10, 1층 (신탄진동)",34309
혜화동돈까스극장,대전 대덕구 중리동 131-2 1층 ,"대전 대덕구 중리북로 17, 1층 (중리동)",34389
서대박,대전 대덕구 석봉동 182-4 1층 ,"대전 대덕구 석봉로38번길 30, 1층 (석봉동)",34320
다옴식당,대전 대덕구 송촌동 471-8 1층 ,"대전 대덕구 송촌북로4번길 21, 1층 (송촌동)",34409
마테레스토랑,대전 대덕구 송촌동 467-9 1층 ,"대전 대덕구 송촌북로12번길 15, 1층 (송촌동)",34409
9292뒷고기,대전 대덕구 비래동 146-1 1층 ,"대전 대덕구 우암로 441, 1층 (비래동)",34418
한솥도시락대전비래점,대전 대덕구 비래동 140-1 1층 ,"대전 대덕구 비래동로 14, 1층 (비래동)",34418
작은식당2,대전 대덕구 오정동 102-19 ,"대전 대덕구 오정로76번길 55, 1층 (오정동)",34439
양자네퓨전포차,대전 대덕구 석봉동 314-1 ,"대전 대덕구 덕암북로 37, 1층 (석봉동)",34320
이모네식당,대전 대덕구 신탄진동 156-27 ,"대전 대덕구 신탄진동로 32, 1층 (신탄진동)",34313
구공상회,대전 대덕구 송촌동 472-9 1층 ,"대전 대덕구 송촌북로4번길 27-6, 1층 (송촌동)",34409
두리곱창,대전 대덕구 중리동 374-5 1층 ,"대전 대덕구 중리북로31번길 42, 1층 (중리동)",34389
비어스캔,대전 대덕구 법동 201-1 1층 ,"대전 대덕구 계족산로5번안길 8, 1층 (법동)",34406
영동집,대전 대덕구 법동 282-9 1층 ,"대전 대덕구 계족로 667-21, 1층 (법동)",34383
올레치킨,대전 대덕구 석봉동 417-19 1층 ,"대전 대덕구 석봉로37번길 36, 1층 (석봉동)",34318
달그락,대전 대덕구 오정동 66-1 1층 ,"대전 대덕구 한밭대로 1026, 1층 (오정동)",34437
큰맘할매순대국,대전 대덕구 비래동 128-16 ,"대전 대덕구 비래동로23번길 2, 1층 (비래동)",34417
봉이식탁,대전 대덕구 비래동 137-22 1층 ,"대전 대덕구 비래동로32번길 3, 1층 (비래동)",34418
역전할머니맥주한남대점,대전 대덕구 오정동 223-272 ,"대전 대덕구 한남로 26, 1층 (오정동)",34431
얼큰이칼국수면삶는아줌마,대전 대덕구 덕암동 43-2 1층 ,"대전 대덕구 덕암로 229, 1층 (덕암동)",34330
그리고브런치카페,대전 대덕구 법동 202-12 1층 ,"대전 대덕구 계족로608번길 5, 1층 (법동)",34406
휘만두,대전 대덕구 상서동 832-15 1층 ,"대전 대덕구 덕암로154번길 19, 1층 (상서동)",34332
팔팔횟집,대전 대덕구 송촌동 291-10 1층 ,"대전 대덕구 동서대로1777번길 30, 1층 (송촌동)",34425
밥숟가락동네부엌,대전 대덕구 법동 201-10 ,"대전 대덕구 계족산로5번길 100, 1층 (법동)",34406
김양비어앤포차,대전 대덕구 석봉동 770 금강엑슬루타워 ,"대전 대덕구 대덕대로 1555, 상가동 126호 (석봉동, 금강엑슬루타워)",34304
초이스쿡,대전 대덕구 목상동 145-15 ,"대전 대덕구 대덕대로1448번길 39, 1층 (목상동)",34323
제주한라가마솥족발집,대전 대덕구 중리동 362-1 ,"대전 대덕구 중리서로 83, 2층 F202호 (중리동)",34387
페리카나용전점,대전 대덕구 중리동 246-25 1층 ,"대전 대덕구 홍도로114번길 1, 1층 (중리동)",34428
또순이식당,대전 대덕구 오정동 60-23 2층 ,"대전 대덕구 한밭대로 1009-1, 2층 (오정동)",34378
살살고기대전비래점,대전 대덕구 비래동 510-1 1층 ,"대전 대덕구 비래서로26번길 1, 1층 (비래동)",34419
베르다코피자,대전 대덕구 중리동 251-8 ,"대전 대덕구 계족로521번길 92, 1층 (중리동)",34428
담,대전 대덕구 삼정동 20-1 1층 ,"대전 대덕구 대청로424번안길 56, 1층 (삼정동)",34316
가마치치킨,대전 대덕구 비래동 125-15 ,"대전 대덕구 비래동로 3, 1층 (비래동)",34417
미스터아구,대전 대덕구 중리동 199-1 1층 ,"대전 대덕구 중리동로3번길 32-22, 1층 (중리동)",34395
더도,대전 대덕구 신탄진동 121-3 1층 ,"대전 대덕구 신탄진동로7번안길 3, 1층 (신탄진동)",34311
딜리버리원,대전 대덕구 오정동 175-77 1층 ,"대전 대덕구 한남로 37, 1층 (오정동)",34431
디에스푸드서비스,대전 대덕구 대화동 289-1 산업용재유통상가 ,"대전 대덕구 대화로 160, 산업용재유통상가 3동 15호 (대화동)",34368
폭스,대전 대덕구 중리동 384-9 1층 ,"대전 대덕구 중리로 45, 1층 (중리동)",34391
복이네분식,대전 대덕구 읍내동 58-4 화남스토아 ,"대전 대덕구 계족로761번길 50, 화남스토아 1층 106호 (읍내동)",34354
등뼈감자탕,대전 대덕구 중리동 370-25 ,"대전 대덕구 중리북로 35, 1층 (중리동)",34389
황금포차,대전 대덕구 송촌동 453-6 ,"대전 대덕구 송촌북로20번길 21-9, 1층 (송촌동)",34408
닥터스크린,대전 대덕구 송촌동 459-1 8층 801호 ,"대전 대덕구 송촌북로36번길 36, 8층 801호 (송촌동)",34408
테르메,대전 대덕구 덕암동 11-3 1층 ,"대전 대덕구 덕암북로72번길 8, 1층 (덕암동)",34330
뒷골보리밥집,대전 대덕구 읍내동 435-2 ,"대전 대덕구 대전로 1332, 1층 (읍내동)",34381
피자마루와동점,대전 대덕구 와동 376-1 1층 ,"대전 대덕구 신탄진로218번길 5, 1층 (와동)",34346
에이스호프,대전 대덕구 송촌동 472-12 1층 ,"대전 대덕구 송촌북로4번길 27-14, 1층 (송촌동)",34409
만월,대전 대덕구 중리동 402-8 지하1층 ,"대전 대덕구 중리로7번길 14-17, 지하1층 (중리동)",34394
해나,대전 대덕구 신탄진동 153-29 1층 ,"대전 대덕구 신탄진동로7번길 14, 1층 (신탄진동)",34311
속풀이부추칼국수황제보쌈,대전 대덕구 송촌동 459-3 예성프라자 201호,"대전 대덕구 계족산로81번길 70, 예성프라자 2층 201호 (송촌동)",34408
허니빈스,대전 대덕구 중리동 367-24 1층 ,"대전 대덕구 중리로75번길 5, 1층 (중리동)",34388
피자파는집대덕용전점,대전 대덕구 중리동 193-7 ,"대전 대덕구 중리동로 9, 1층 (중리동)",34395
통영통큰돼지국밥 한남대점,대전 대덕구 중리동 252-23 1층 ,"대전 대덕구 한밭대로1174번길 11, 1층 (중리동)",34428
장수본가,대전 대덕구 석봉동 415-13 1층 ,"대전 대덕구 석봉로37번길 60-18, 1층 (석봉동)",34318
정안식당,대전 대덕구 비래동 120-12 1층 ,"대전 대덕구 비래동로23번길 46, 1층 (비래동)",34417
가마치통닭,대전 대덕구 중리동 132-5 ,"대전 대덕구 계족로 623, 1층 (중리동)",34389
양평칼국수,대전 대덕구 덕암동 3-24 ,"대전 대덕구 덕암로265번길 105, 1층 (덕암동)",34330
다슬기식당,대전 대덕구 신탄진동 138-1 1층 ,"대전 대덕구 신탄진로804번길 32, 1층 (신탄진동)",34310
쇠오름,대전 대덕구 덕암동 44-16 ,"대전 대덕구 덕암로233번길 12, 1층 (덕암동)",34330
멕시카나신탄진점,대전 대덕구 석봉동 770 금강엑슬루타워 ,"대전 대덕구 대덕대로 1555, 상가동 118호 (석봉동, 금강엑슬루타워)",34304
류화면옥,대전 대덕구 와동 158 ,"대전 대덕구 신탄진로348번길 17, 1층 (와동)",34357
중리동카페,대전 대덕구 중리동 117-7 ,"대전 대덕구 계족로564번길 63, 1층 (중리동)",34411
두루두루,대전 대덕구 중리동 118-8 1층 ,"대전 대덕구 쌍청당로 3, 1층 (중리동)",34411
화인식당,대전 대덕구 석봉동 179-24 1층 ,"대전 대덕구 석봉로44번길 35-19, 1층 (석봉동)",34319
중리회포차,대전 대덕구 중리동 400-6 ,"대전 대덕구 중리로 27, 1층 (중리동)",34391
에스피비즈토크,대전 대덕구 대화동 37-11 ,"대전 대덕구 대화로 21, 1동 1층 (대화동)",34372
산들식당,대전 대덕구 신일동 38-3 ,"대전 대덕구 산업단지로87번길 37, 1층 (신일동)",34328
양지뜸,대전 대덕구 송촌동 246-39 ,"대전 대덕구 송촌남로 33, 1층 (송촌동)",34424
커피를복당,대전 대덕구 신탄진동 18-10 1층 ,"대전 대덕구 신탄진북로 36, 1층 (신탄진동)",34308
이촌누리,대전 대덕구 삼정동 308-11 1층 ,"대전 대덕구 대청로424번안길 10, 1층 (삼정동)",34316
대구막창,대전 대덕구 중리동 173-12 1층 ,"대전 대덕구 중리남로 24, 1층 (중리동)",34390
역전할머니맥주 신탄진점,대전 대덕구 신탄진동 141-1 ,"대전 대덕구 신탄진로810번길 12, 1층 (신탄진동)",34311
한우리정육식당,대전 대덕구 석봉동 501-3 1층 ,"대전 대덕구 대덕대로1593번길 45, 1층 (석봉동)",34305
찜한푸드,대전 대덕구 중리동 238-9 ,"대전 대덕구 홍도로 131, 1층 (중리동)",34427
향미각,대전 대덕구 중리동 501-12 1층 ,"대전 대덕구 쌍청당로 14, 1층 (중리동)",34410
옥미식당,대전 대덕구 대화동 289-1 산업용재유통상가 ,"대전 대덕구 대화로 160, 지원상가 3동 지하1층 27호 (대화동)",34368
내맘이닭,대전 대덕구 법동 206-8 1층 ,"대전 대덕구 계족로598번길 17, 1층 (법동)",34406
유성한스푼한남대점,대전 대덕구 오정동 175-77 2층 ,"대전 대덕구 한남로 37, 2층 (오정동)",34431
엄마손밥집2호점,대전 대덕구 신탄진동 116-3 ,"대전 대덕구 신탄진로 860, 지하층 (신탄진동)",34306
배불뚜기,대전 대덕구 상서동 834-16 1층 ,"대전 대덕구 덕암로148번안길 22, 1층 (상서동)",34332
하루엔소쿠,대전 대덕구 송촌동 446-3 1층 ,"대전 대덕구 계족산로81번길 116, 1층 (송촌동)",34407
풍천장어,대전 대덕구 송촌동 553-1 ,"대전 대덕구 선비마을로 2, 1층 (송촌동)",34405
누리족발,대전 대덕구 송촌동 490-2 1층 ,"대전 대덕구 계족산로36번길 94, 1층 (송촌동)",34423
참맛꼬마김밥,대전 대덕구 송촌동 476-3 S동 ,"대전 대덕구 동춘당로 83, 송촌근린상가 1층 122호 (송촌동)",34409
하늘소송촌점,대전 대덕구 송촌동 475-3 지훈빌딩 ,"대전 대덕구 계족산로81번길 17, 지훈빌딩 1층 (송촌동)",34409
또봉이통닭석봉점,대전 대덕구 석봉동 771 금강로하스엘크루 ,"대전 대덕구 대덕대로 1587, 1층 101,102호 (석봉동, 금강로하스엘크루)",34304
다마서육개장주식회사,대전 대덕구 오정동 254-1 영진로얄맨션 상가2동 101호,"대전 대덕구 대전로1020번길 86, 상가2동 1층 101호 (오정동, 영진로얄맨션)",34435
5ㆍ5닭갈비비래점,대전 대덕구 비래동 125-37 ,"대전 대덕구 비래서로 35, 1층 (비래동)",34417
여인들,대전 대덕구 신탄진동 153-29 ,"대전 대덕구 신탄진동로7번길 14, 2층 (신탄진동)",34311
햇살머믄꼬마김밥,대전 대덕구 법동 190 삼익소월아파트 상가동 102-1호,"대전 대덕구 동춘당로 160, 상가동 1층 102-1호 (법동, 삼익소월아파트)",34399
생생맥주통,대전 대덕구 목상동 149-10 ,"대전 대덕구 대덕대로1458번길 32, 1층 (목상동)",34323
그냥국수,대전 대덕구 석봉동 416-4 ,"대전 대덕구 석봉로57번길 37, 1층 (석봉동)",34318
신사,대전 대덕구 송촌동 472-11 ,"대전 대덕구 송촌북로4번길 27-12, 1층 (송촌동)",34409
